Date,Close,High,Low,Open,Volume,Intraday Range,Year,Month,MA_20,MA_50,Volatility_20,Volatility_50
2013-11-08,16.180458068847656,16.198175250477906,15.932727946052728,15.99458287174432,279316800,0.2654473044251784,2013,11,16.011617851257324,15.349398975372315,0.3285526976094701,0.6606876915795918
2013-11-11,16.13352394104004,16.214960232150105,15.989299801364046,16.162741605026103,227452400,0.2256604307860588,2013,11,16.051853895187378,15.370944423675537,0.2872040262598017,0.6684525120425425
2013-11-12,16.163360595703125,16.284894165896013,16.069801343252855,16.090626041572413,204276800,0.21509282264315743,2013,11,16.089502239227294,15.392246112823486,0.24493302269135564,0.6765080897559924
2013-11-13,16.18263816833496,16.232992624914793,16.06856293077427,16.10088978141829,197220800,0.164429694140523,2013,11,16.12435989379883,15.407684803009033,0.19991945401181027,0.685683895791315
2013-11-14,16.41668128967285,16.45149313926042,16.22116986815148,16.250387519412307,282419200,0.23032327110894002,2013,11,16.165681743621825,15.429918193817139,0.1662924487945724,0.7001570350566148
2013-11-15,16.318159103393555,16.44559734652903,16.30261817813324,16.367580640121826,317920400,0.14297916839579017,2013,11,16.19529433250427,15.448357791900635,0.1333219471436157,0.7113024338556385
2013-11-18,16.120464324951172,16.38653407994515,16.107099666207223,16.318152046371896,244944000,0.27943441373792766,2013,11,16.1957546710968,15.457930088043213,0.13303208986014456,0.71715585032532
2013-11-19,16.149059295654297,16.26810617085317,16.099948205885646,16.132895879021632,208938800,0.16815796496752355,2013,11,16.19994673728943,15.475200328826904,0.12998833177680133,0.7232910026229641
2013-11-20,16.007633209228516,16.17610326364621,15.986808512390764,16.139113489263135,193916800,0.18929475125544393,2013,11,16.189203405380248,15.506286029815675,0.13673058954959375,0.7117860651674361
2013-11-21,16.198484420776367,16.200660680808713,15.9662968973251,16.08845131914082,262026800,0.23436378348361409,2013,11,16.177263498306274,15.538111000061035,0.12373602415604719,0.7063203987818235
2013-11-22,16.15683364868164,16.230189051081965,16.11735884738995,16.148130268396848,223725600,0.11283020369201324,2013,11,16.172434663772584,15.573917465209961,0.1224861225866249,0.6909266384020264
2013-11-25,16.27930450439453,16.345510304258724,16.194138178841477,16.194759019027753,229311600,0.15137212541724665,2013,11,16.16767258644104,15.621308116912841,0.11588850282806545,0.654770533827899
2013-11-26,16.57956314086914,16.66473112337334,16.287386463666394,16.29111482465155,401382800,0.37734465970694586,2013,11,16.19831895828247,15.671490077972413,0.138720991328448,0.6291348980289305
2013-11-27,16.969961166381836,16.971204506524444,16.57956066160457,16.670012411979,363448400,0.3916438449198729,2013,11,16.235784149169923,15.72369514465332,0.22153610117352684,0.626355042664436
2013-11-29,17.284202575683594,17.3544487769708,17.02745874407725,17.079366930249495,318127600,0.3269900328935478,2013,11,16.292360973358154,15.77747537612915,0.32124269258515975,0.6427104199432678
2013-12-02,17.133769989013672,17.54095313525699,17.12102616631447,17.34419993358373,472544800,0.4199269689425229,2013,12,16.345541858673094,15.83126922607422,0.3672636211811891,0.6413896544920703
2013-12-03,17.602806091308594,17.604671931494227,17.33425126458999,17.353522206507265,450968000,0.2704206669042364,2013,12,16.411790943145753,15.88008659362793,0.461753958992328,0.6810681163776521
2013-12-04,17.561779022216797,17.69201600626086,17.43185245823004,17.577319945085925,377809600,0.2601635480308211,2013,12,16.47799758911133,15.929035186767578,0.5259376294560736,0.71215070723674
2013-12-05,17.65191650390625,17.876956077469707,17.60560416111494,17.79956023280495,447580000,0.2713519163547673,2013,12,16.55101089477539,15.984465084075929,0.5824209662142137,0.7363156882390803
2013-12-06,17.406984329223633,17.616172571927358,17.39299882770575,17.58633240868873,344352400,0.22317374422160796,2013,12,16.624879169464112,16.032097930908204,0.5930519390056926,0.7499126252284752
2013-12-09,17.60622215270996,17.70413226277065,17.434334150159117,17.434334150159117,320493600,0.2697981126115323,2013,12,16.696167373657225,16.085859909057618,0.621813359193601,0.7646326085788261
2013-12-10,17.578868865966797,17.651292999399455,17.443658558227526,17.517636451519287,278269600,0.20763444117192975,2013,12,16.768434619903566,16.14278324127197,0.6367899932440219,0.767775943890519
2013-12-11,17.448633193969727,17.747340228730724,17.396726654880112,17.623940810895018,359718800,0.3506135738506124,2013,12,16.832698249816893,16.190173473358154,0.6373666076015848,0.7738861829755775
2013-12-12,17.423145294189453,17.572342769344317,17.40729395470422,17.47287889257437,262290000,0.16504881464009813,2013,12,16.89472360610962,16.236065139770506,0.6311057282109468,0.7776730028405539
2013-12-13,17.233230590820312,17.495880776167134,17.209608790339438,17.494947856148144,332822000,0.2862719858276961,2013,12,16.93555107116699,16.28195951461792,0.6249344912096663,0.7671757026597601
2013-12-16,17.328655242919922,17.48842195732973,17.251261055939523,17.251571475967523,282592800,0.23716090139020807,2013,12,16.98607587814331,16.329997177124024,0.613129254568413,0.7556998053503355
2013-12-17,17.25063705444336,17.388954894879895,17.20059303428542,17.276124694523798,229902400,0.18836186059447613,2013,12,17.04258451461792,16.37355731964111,0.5803568280039776,0.7444318293611911
2013-12-18,17.11946678161621,17.14060356119842,16.747406008970373,17.086208682273593,565863200,0.39319755222804886,2013,12,17.091104888916014,16.418703060150147,0.5409497466697958,0.7189131617327247
2013-12-19,16.92333221435547,17.095530628046,16.90064167782226,17.07998971042043,320308800,0.19488895022373853,2013,12,17.136889839172362,16.456434059143067,0.479704815829213,0.6939789836208944
2013-12-20,17.06507682800293,17.14558186964698,16.934529412904823,16.953489938002424,436413600,0.21105245674215567,2013,12,17.180219459533692,16.495114917755128,0.4266898760131469,0.6721528714276794
2013-12-23,17.719985961914062,17.73956732070063,17.492149316032823,17.65502186593981,501306400,0.24741800466780717,2013,12,17.258377075195312,16.544934730529786,0.36857319897642804,0.6687001433738926
2013-12-24,17.644771575927734,17.77562940630411,17.59379462409432,17.71377447194556,167554800,0.18183478220979055,2013,12,17.326650428771973,16.59125410079956,0.2972302361364078,0.6629283344607928
2013-12-26,17.527585983276367,17.701650275424573,17.511422562148297,17.658133372387464,204008000,0.19022771327627552,2013,12,17.374051570892334,16.633597946166994,0.24234259873077174,0.6535126583421694
2013-12-27,17.409160614013672,17.54343802877652,17.390822591997537,17.525100006760386,225884400,0.1526154367789836,2013,12,17.396011543273925,16.67207145690918,0.2229193328471714,0.6410480047580309
2013-12-30,17.236026763916016,17.409158118129405,17.167644726201566,17.327411420861644,253629600,0.24151339192783894,2013,12,17.393602752685545,16.70498710632324,0.22444614746598612,0.6264527321156166
2013-12-31,17.438068389892578,17.44614927102787,17.219866339237143,17.225151779979697,223084400,0.22628293179072756,2013,12,17.40881767272949,16.7392303276062,0.21606281263974286,0.6185877479630684
2014-01-02,17.192825317382812,17.3140484971066,17.158323871769205,17.272087010279197,234684800,0.1557246253373954,2014,1,17.388318634033205,16.760861682891846,0.21613794576442866,0.6150807500865809
2014-01-03,16.815162658691406,17.210534703918032,16.798066323654336,17.184426231497113,392467600,0.4124683802636966,2014,1,17.350987815856932,16.77586057662964,0.24689056668822992,0.6068599712362155
2014-01-06,16.9068660736084,16.996072840589655,16.585780476493653,16.70544991268857,412610800,0.41029236409600145,2014,1,17.31373529434204,16.789547901153565,0.25516507824249757,0.6018213751319444
2014-01-07,16.785953521728516,16.969962901649524,16.72005814743245,16.91898761059039,317209200,0.2499047542170736,2014,1,17.282683753967284,16.796521320343018,0.27981661097181715,0.5996725302372251
2014-01-08,16.892257690429688,16.957530568708403,16.743993088910354,16.74772144995443,258529600,0.21353747979804893,2014,1,17.246985530853273,16.8092982673645,0.2819030752336727,0.5946493294999676
2014-01-09,16.676536560058594,16.99793245963104,16.640169282370056,16.99606661974963,279148800,0.35776317726098483,2014,1,17.20186891555786,16.815338077545167,0.29775235500753877,0.5916696479787806
2014-01-10,16.565256118774414,16.809566544129616,16.508374576153578,16.7794159733416,304976000,0.3011919679760382,2014,1,17.157700061798096,16.827310485839845,0.3236175719334107,0.5800889091587222
2014-01-13,16.65198516845703,16.86241509712336,16.47015040368615,16.47108332381324,378492800,0.39226469343720893,2014,1,17.119142055511475,16.835937042236328,0.3360286884203978,0.5740590179462997
2014-01-14,16.98332405090332,16.993891609976757,16.71197051469558,16.729377273169355,332561600,0.28192109528117726,2014,1,17.106646728515624,16.852550201416015,0.3362093631825956,0.5658424806782871
2014-01-15,17.32430648803711,17.412581986727485,17.147134650524908,17.20494914276584,391638800,0.2654473362025769,2014,1,17.106429290771484,16.87763328552246,0.3360595989439325,0.5581978540572492
2014-01-16,17.227638244628906,17.308453694970897,17.14775405440609,17.247842107214403,229278000,0.16069964056480757,2014,1,17.10527935028076,16.896629562377928,0.33557917811748295,0.5535110053140835
2014-01-17,16.8055362701416,17.15987997620183,16.78160238297784,17.14154195071299,426739600,0.3782775932239879,2014,1,17.08958282470703,16.907987365722658,0.3421581139208643,0.5454811772202444
2014-01-21,17.06662940979004,17.097711252976765,16.797762502223925,16.815479684040415,328526800,0.29994875075284,2014,1,17.09674768447876,16.925486946105956,0.3399870131435281,0.5359837967957506
2014-01-22,17.142471313476562,17.32212814996694,17.027464842920324,17.123821211764703,379985200,0.2946633070466156,2014,1,17.10061740875244,16.949743995666505,0.3400480093657537,0.5171065810114637
2014-01-23,17.28762435913086,17.297571078693082,16.934213694685297,17.093668307667325,403239200,0.3633573840077844,2014,1,17.078999328613282,16.971887321472167,0.3111124091880346,0.507100753766748
2014-01-24,16.97338104248047,17.270220621348397,16.932350817108006,17.219866174755026,429354800,0.33786980424039115,2014,1,17.04542980194092,16.988684463500977,0.2816816433661031,0.49246256303596153
2014-01-27,17.11107635498047,17.244732932125714,16.963434276041188,17.097711693266074,554878800,0.28129865608452675,2014,1,17.024604320526123,17.007638778686523,0.2586103845741269,0.47807663993106225
2014-01-28,15.743436813354492,16.007639151307806,15.605738123150006,15.813683048763144,1065523200,0.40190102815780016,2014,1,16.941318130493165,16.998854751586915,0.371730104323678,0.4971968167392296
2014-01-29,15.564702987670898,15.77047156599646,15.498497221079594,15.664168507526083,502810000,0.271974344916865,2014,1,16.85775194168091,16.981815185546875,0.47539634729077784,0.5310055354615639
2014-01-30,15.53455638885498,15.743434199999774,15.438822523747048,15.620345193432293,678501600,0.3046116762527262,2014,1,16.76257634162903,16.966143131256104,0.5393438239086399,0.5616705225792622
2014-01-31,15.560041427612305,15.588948664319586,15.340908172572975,15.391573026801929,464797200,0.24804049174661102,2014,1,16.680937147140504,16.954934673309324,0.5918134629717122,0.5840373712858888
2014-02-03,15.588951110839844,15.781665499132927,15.519637807857082,15.62252129228447,401464000,0.26202769127584524,2014,2,16.619626569747926,16.94373250961304,0.6388253035911078,0.6048120714518544
2014-02-04,15.81460952758789,15.835435885859566,15.627180603142117,15.72322653517152,376681200,0.20825528271744886,2014,2,16.5650137424469,16.939872035980226,0.6593358815437743,0.6114882496316897
2014-02-05,15.932727813720703,16.016340360719866,15.735662557224469,15.745298858031118,328344800,0.28067780349539717,2014,2,16.52235245704651,16.934556903839113,0.6717739161232154,0.619170733260863
2014-02-06,16.025602340698242,16.056559636324042,15.878637848366589,15.948993972112978,257765200,0.1779217879574535,2014,2,16.479019689559937,16.931932277679444,0.674603193890334,0.6228022248484194
2014-02-07,16.249788284301758,16.351412240235547,16.17787082006308,16.30294568739574,370280400,0.17354142017246588,2014,2,16.457682275772093,16.931341953277588,0.6747759212242137,0.6234470984811615
2014-02-10,16.54090690612793,16.634713921975084,16.197262352738903,16.217899428643044,345559200,0.4374515692361811,2014,2,16.45646481513977,16.930568828582764,0.6745935578127763,0.623916027394025
2014-02-11,16.758853912353516,16.814823512217522,16.556855024098645,16.591564659292985,282256800,0.25796848811887685,2014,2,16.461808252334595,16.926346683502196,0.6766439166068007,0.6243581550556819
2014-02-12,16.75759506225586,16.871414567303184,16.673795998568842,16.789803119913767,308100800,0.1976185687343417,2014,2,16.450521802902223,16.915814533233643,0.6693302323057007,0.6226376111167675
2014-02-13,17.023700714111328,17.036833096534714,16.70381932418924,16.718202489221365,307398000,0.333013772345474,2014,2,16.435491514205932,16.913613147735596,0.6518222406374289,0.6220455834484285
2014-02-14,17.009929656982422,17.07215646982075,16.923004495597844,16.962401617903666,272924400,0.1491519742229066,2014,2,16.42460608482361,16.901755619049073,0.639600422974018,0.6142417690867829
2014-02-18,17.072473526000977,17.23507019780318,17.06059026045367,17.0727858040585,260251600,0.17447993734950984,2014,2,16.437952947616576,16.891969509124756,0.6506574392034622,0.6073710479970138
2014-02-19,16.80294418334961,17.100623807440662,16.708512587667503,17.03370776318485,313768000,0.39211121977315955,2014,2,16.424768686294556,16.87499006271362,0.6398295403655806,0.5974789023862128
2014-02-20,16.60844612121582,16.791369286061695,16.541217821063682,16.665980440485075,305858000,0.25015146499801233,2014,2,16.398067426681518,16.859019298553466,0.619109554436685,0.5936285069477842
2014-02-21,16.423961639404297,16.71538728374595,16.403636841152693,16.659728297160957,278784800,0.311750442593258,2014,2,16.35488429069519,16.835374088287352,0.5828559213956109,0.5867648013296194
2014-02-24,16.495880126953125,16.569988577482757,16.33547268804028,16.35829905268694,288909600,0.23451588944247703,2014,2,16.331009244918825,16.81371431350708,0.5657152303276786,0.5786925454367494
2014-02-25,16.324214935302734,16.559043092700392,16.291070033275094,16.55310312814415,231952000,0.26797305942529803,2014,2,16.291666173934935,16.79122594833374,0.5351450682032834,0.5753538285467215
2014-02-26,16.176939010620117,16.416145753599327,16.122218524774784,16.372682311060984,276217200,0.29392722882454336,2014,2,16.313341283798216,16.766301822662353,0.520345801967143,0.5744124798488615
2014-02-27,16.499635696411133,16.534343663887554,16.136290836734457,16.17037424782923,301882000,0.39805282715309787,2014,2,16.36008791923523,16.75162992477417,0.49070178906930456,0.5716046206000326
2014-02-28,16.45491600036621,16.65847622485801,16.326087094989997,16.54371820269933,371968800,0.3323891298680124,2014,2,16.40610589981079,16.734155139923097,0.4507370359938837,0.5669408204755109
2014-03-03,16.502443313598633,16.592810242167523,16.347661935244325,16.366735946740683,238781200,0.24514830692319833,2014,3,16.453225994110106,16.7191912651062,0.40452463181510473,0.5628900230988346
2014-03-04,16.61125946044922,16.655036842213235,16.5027570151799,16.603756436368894,259140000,0.1522798270333361,2014,3,16.504341411590577,16.70902711868286,0.35055678732891604,0.560096147336886
2014-03-05,16.646284103393555,16.721015437877575,16.545284665594888,16.60125760182504,200062800,0.1757307722826873,2014,3,16.54592514038086,16.703486156463622,0.31159561239811345,0.5593026254994824
2014-03-06,16.595935821533203,16.711318390903646,16.513073589036008,16.659724043156096,185488800,0.19824480186763793,2014,3,16.579085540771484,16.69410333633423,0.2761809619733696,0.5570433851267589
2014-03-07,16.586252212524414,16.634406517032325,16.448981717835316,16.606577016247737,220729600,0.18542479919700838,2014,3,16.60711803436279,16.671428661346436,0.24357359698931413,0.5371515761433466
2014-03-10,16.601255416870117,16.676612967675265,16.520580788509598,16.521207014666402,178584000,0.15603217916566692,2014,3,16.62469139099121,16.650558338165283,0.22865823826439235,0.5185105888612584
2014-03-11,16.76291847229004,16.8457807413845,16.653477487457817,16.742907618389214,279224400,0.1923032539266849,2014,3,16.635791969299316,16.635264987945558,0.2297629943547592,0.5031647048210581
2014-03-12,16.779170989990234,16.802309625148816,16.63502210236836,16.713507431021515,199326400,0.16728752278045533,2014,3,16.63680782318115,16.62266519546509,0.23037981231073537,0.49113400739045643
2014-03-13,16.59281349182129,16.874545146676073,16.546222262179253,16.80512922431908,257742800,0.3283228844968207,2014,3,16.628568744659425,16.609800930023194,0.22877368686761518,0.48309846657280764
2014-03-14,16.406452178955078,16.6003184556304,16.35360703609088,16.53465320969246,237199200,0.24671141953951903,2014,3,16.59770631790161,16.589168605804442,0.2138084858769343,0.4688209566690916
2014-03-17,16.470561981201172,16.571559802105728,16.442732472514425,16.500580777970026,199544800,0.12882732959130294,2014,3,16.57073793411255,16.574723339080812,0.19197848435024614,0.46090182673785535
2014-03-18,16.616262435913086,16.634085666553574,16.422396185419753,16.44428404113088,209647200,0.21168948113382058,2014,3,16.547927379608154,16.570745334625244,0.15220942615107208,0.45964088477327325
2014-03-19,16.61189079284668,16.76760906671766,16.541222404101912,16.643160360861373,224756000,0.2263866626157487,2014,3,16.53837471008301,16.56484582901001,0.14094029286732437,0.45712484326193475
2014-03-20,16.53183364868164,16.655971680800256,16.489621006580208,16.569043162539707,208398400,0.16635067422004823,2014,3,16.5345440864563,16.559763431549072,0.13997339337319545,0.45602771684714904
2014-03-21,16.6622314453125,16.68974866307695,16.45773433079623,16.63283888857794,374046400,0.23201433228071977,2014,3,16.54645757675171,16.55516290664673,0.1402057557927717,0.4537596160401329
2014-03-24,16.859844207763672,16.90080606795211,16.730703046935563,16.83576707048955,355700800,0.17010302101654773,2014,3,16.564655780792236,16.55882905960083,0.15602378945699752,0.45549745773006756
2014-03-25,17.04120635986328,17.064971224351975,16.872354083632157,16.932079357923357,282293200,0.19261714071981828,2014,3,16.600505352020264,16.568348064422608,0.17860716284075814,0.4605793766154023
2014-03-26,16.8783016204834,17.16660120625797,16.84953528650391,17.08905434389843,299768000,0.3170659197540573,2014,3,16.63557348251343,16.572874393463135,0.15882408332254674,0.46252603688481975
2014-03-27,16.80575180053711,16.932079145508467,16.732583539381228,16.88580019945317,222031600,0.1994956061272397,2014,3,16.650879287719725,16.56932294845581,0.15978158187060923,0.45998488733766635
2014-03-28,16.786998748779297,16.852037793427186,16.705387247226238,16.83265149231754,200564000,0.14665054620094864,2014,3,16.667483425140382,16.558576793670653,0.1555441846678064,0.44811002997504795
2014-03-31,16.783239364624023,16.910503543705612,16.757909770110125,16.861098476874545,168669200,0.15259377359548765,2014,3,16.68152322769165,16.549688816070557,0.15250621252055596,0.4388809421463869
2014-04-01,16.936763763427734,16.943643899334166,16.78417170066411,16.815127302435357,200760000,0.15947219867005558,2014,4,16.697798442840575,16.55231336593628,0.1617043816453512,0.4408302063246341
2014-04-02,16.96491050720215,16.9939907795014,16.893305304726013,16.959595099672086,180420800,0.10068547477538559,2014,4,16.713729763031004,16.55027898788452,0.17174596024076735,0.43863751812218843
2014-04-03,16.847341537475586,16.963348687113747,16.8113827945557,16.928640726641593,162344000,0.15196589255804582,2014,4,16.726300048828126,16.5443763923645,0.17187101562656912,0.43244801785292014
2014-04-04,16.629404067993164,16.885183350898842,16.590631464295868,16.879243384004567,275251200,0.2945518866029744,2014,4,16.728457641601562,16.53121198654175,0.17028391226585735,0.4191755807069212
2014-04-07,16.368301391601562,16.600629632015462,16.318897991293888,16.510574968400267,289850400,0.2817316407215742,2014,4,16.716809940338134,16.51911039352417,0.18662576460840294,0.4148617710737535
2014-04-08,16.36736488342285,16.45116563665587,16.219149669736737,16.422085362517738,243888400,0.23201596691913196,2014,4,16.697032260894776,16.50423616409302,0.20182288526253983,0.40645166971969876
2014-04-09,16.582496643066406,16.58781205163476,16.322965098221253,16.342351393562133,206169600,0.2648469534135067,2014,4,16.687198543548583,16.521017360687257,0.20240067873498166,0.39144352561650464
2014-04-10,16.36861228942871,16.642526906526218,16.358918310070123,16.59374640160913,239652000,0.2836085964560944,2014,4,16.675988483428956,16.537095546722412,0.21379158747937807,0.3671161295442359
2014-04-11,16.247608184814453,16.34829368329068,16.170373608586274,16.22853249693868,271717600,0.17792007470440652,2014,4,16.668046283721925,16.551356582641603,0.22688140940634569,0.34024264116194464
2014-04-14,16.31233787536621,16.327345599943467,16.17256581134131,16.31921634621674,205674000,0.15477978860215558,2014,4,16.660135078430176,16.566402511596678,0.23667710442260118,0.3108773921749279
2014-04-15,16.19601058959961,16.311079230653824,15.98869799889583,16.268242020827063,266490000,0.32238123175799416,2014,4,16.639122486114502,16.578543701171874,0.2584326375687196,0.28248176412635173
2014-04-16,16.228853225708008,16.293892280781936,16.07657329674977,16.198834429548896,214765600,0.21731898403216476,2014,4,16.61997060775757,16.586828575134277,0.2742650031474612,0.2651629247472362
2014-04-17,16.414268493652344,16.50244782990649,16.234785369622735,16.25980102103337,284334400,0.2676624602837556,2014,4,16.614092350006104,16.59645938873291,0.27749430577243767,0.24918434301862538
2014-04-21,16.609073638916016,16.639403026424333,16.383623855821618,16.426775016113158,182548800,0.2557791706027146,2014,4,16.61143445968628,16.608128814697267,0.27726343471141573,0.235173473895315
2014-04-22,16.625646591186523,16.62971121685684,16.46304820488111,16.519644025995614,202563200,0.16666301197572864,2014,4,16.599724578857423,16.615645980834962,0.27109693235299126,0.22942230581230225
2014-04-23,16.4083309173584,16.60782659155592,16.398949211745432,16.54309983656152,394940000,0.20887737981048815,2014,4,16.568080806732176,16.61299446105957,0.25319809098686424,0.23106396341254157
2014-04-24,17.753517150878906,17.823247037971402,17.533384392798155,17.76727576137213,759911600,0.28986264517324756,2014,4,16.61184158325195,16.632887725830077,0.36192456714913374,0.2812460296865232
2014-04-25,17.883901596069336,17.885462986452257,17.634376383452164,17.652197942988582,390275200,0.25108660300009333,2014,4,16.665749073028564,16.655413856506346,0.4594741621838655,0.33196937365247425
2014-04-28,18.576513290405277,18.62841993892803,17.902980982217965,17.910799626762685,669485600,0.7254389567100645,2014,4,16.755224800109865,16.686470108032225,0.627753467549155,0.42634523891712944
2014-04-29,18.5214786529541,18.635610488862195,18.433300975999607,18.565568326399788,337377600,0.20230951286258758,2014,4,16.842136764526366,16.71670108795166,0.7418046263590908,0.4974153101416564
2014-04-30,18.451438903808597,18.743490862678424,18.44237114537655,18.531175060275118,456640800,0.3011197173018729,2014,4,16.91787052154541,16.74428039550781,0.8246656431740003,0.5527000127246836
2014-05-01,18.494897842407227,18.598709447277315,18.33480102653181,18.511156344538897,244048000,0.2639084207455049,2014,5,16.994369888305663,16.778119468688963,0.8970464514698923,0.6056258992272193
2014-05-02,18.52928733825684,18.579944850780574,18.439546640530992,18.521784315221755,191514400,0.14039821024958243,2014,5,17.078467178344727,16.816536293029785,0.959222863741881,0.6536609775321597
2014-05-05,18.79132652282715,18.792578975336145,18.44862044769569,18.45299902166714,287067200,0.3439585276404564,2014,5,17.186563301086426,16.863883590698244,1.0254805180741964,0.7081155542025456
2014-05-06,18.586519241333008,18.899206570099263,18.586519241333008,18.81759508544474,374564400,0.3126873287662555,2014,5,17.297474193573,16.90569637298584,1.051937939101954,0.7466193995912417
2014-05-07,18.5214786529541,18.676572370535904,18.377641979865043,18.612784121680576,282864400,0.29893039067086136,2014,5,17.40517988204956,16.94964164733887,1.0619239839944916,0.7757900281549024
2014-05-08,18.48845672607422,18.69032433911264,18.43846169583281,18.49663138035392,230297200,0.25186264327982855,2014,5,17.500477886199953,16.99587200164795,1.069702743389052,0.7973768015674472
2014-05-09,18.411422729492188,18.43374685994674,18.2476004885847,18.379978518362247,291597600,0.18614637136204237,2014,5,17.602618408203124,17.03410774230957,1.0533421066384252,0.8186488771574536
2014-05-12,18.640644073486328,18.66674150717988,18.469904959478757,18.472736197700705,213208800,0.19683654770112113,2014,5,17.722270202636718,17.077822303771974,1.0269058229972445,0.8450221707603458
2014-05-13,18.669891357421875,18.694417008736377,18.57367624494562,18.61455121096043,159737200,0.12074076379075649,2014,5,17.8401478767395,17.12117126464844,0.9912339354584273,0.8701246363168758
2014-05-14,18.673343658447266,18.78433961150286,18.60636959575677,18.62806567904943,166404000,0.17797001574608728,2014,5,17.964014530181885,17.1624129486084,0.9277170172064791,0.8940039779938208
2014-05-15,18.514562606811523,18.75919277420791,18.49003695351811,18.6994512718754,230846000,0.26915582068980015,2014,5,18.07829999923706,17.19977851867676,0.8392858329891382,0.9108755929162883
2014-05-16,18.78779983520508,18.788427879752906,18.40701844097501,18.50858029726499,276256400,0.38140943877789724,2014,5,18.196976566314696,17.243615798950195,0.7552037053133986,0.9336796121001796
2014-05-19,19.010421752929688,19.09657637550028,18.78214097041592,18.798491960767148,317755200,0.3144354050843603,2014,5,18.31704397201538,17.2920991897583,0.6762222392556516,0.9613772828558316
2014-05-20,19.014196395874023,19.06733501917376,18.889050941355325,19.00790755298888,234836000,0.1782840778184358,2014,5,18.436471462249756,17.340358009338377,0.5632701377790182,0.9862314968646024
2014-05-21,19.06450653076172,19.076768515628803,18.930872390288165,18.98652655386869,196859600,0.1458961253406379,2014,5,18.569280242919923,17.38638977050781,0.32089531389740883,1.0121030968916287
2014-05-22,19.094682693481445,19.17580789506427,18.99500835141665,19.073616337574663,200760000,0.18079954364761974,2014,5,18.63633852005005,17.432700004577637,0.2788268949150641,1.0364342269456028
2014-05-23,19.31039428710937,19.32926081669105,19.06953747020687,19.09406311903112,232209600,0.2597233464841793,2014,5,18.707663154602052,17.4870516204834,0.25788513272063074,1.0624213871440777
2014-05-27,19.67198944091797,19.67922034902098,19.357554090556437,19.365414722425967,348866000,0.32166625846454266,2014,5,18.762436962127687,17.552362365722658,0.33374364505460385,1.0945244465729465
2014-05-28,19.62105178833008,19.80405288387837,19.613819200549845,19.68425254841758,315481600,0.19023368332852542,2014,5,18.817415618896483,17.615372161865235,0.37940514733663194,1.1213319028208315
2014-05-29,19.978565216064453,20.02541667070941,19.73928022759926,19.741795764483065,376474000,0.28613644311015207,2014,5,18.893771934509278,17.68261821746826,0.4491360562248326,1.160332782535662
2014-05-30,19.903728485107425,20.25495147059621,19.77480975184058,20.06031644201389,564020800,0.4801417187556325,2014,5,18.96421346664429,17.74845497131348,0.49174299271373045,1.1913153923671365
2014-06-02,19.766950607299805,19.96127162824359,19.57357333247824,19.933916424807872,369350800,0.3876982957653503,2014,6,19.026096630096436,17.81315731048584,0.5116046946533126,1.2115702696403832
2014-06-03,20.046485900878903,20.08421895953476,19.7543762753229,19.760979140771717,292709200,0.32984268421185803,2014,6,19.088854598999024,17.880842399597167,0.5563203316000438,1.2401554056393524
2014-06-04,20.275388717651367,20.371921171200164,20.00151597899386,20.043336353407696,335482000,0.3704051922063023,2014,6,19.17329807281494,17.94915328979492,0.602331536327695,1.2763099069654378
2014-06-05,20.354942321777344,20.418458784453733,20.205900968975413,20.318782740802018,303805600,0.21255781547831987,2014,6,19.264971256256104,18.015428009033204,0.63646215570284,1.3136894475889167
2014-06-06,20.298973083496094,20.47788853940141,20.26438697137504,20.43512441378115,349938400,0.21350156802636988,2014,6,19.355497074127197,18.083841438293458,0.6488404201798317,1.3420264914887858
2014-06-09,20.62378692626953,20.66340579565604,20.19458390730212,20.403682469514195,301660000,0.4688218883539186,2014,6,19.466115283966065,18.160202140808106,0.6677313886434216,1.376011555216304
2014-06-10,20.744842529296875,20.920926745017542,20.59517144971337,20.85049339458198,251108000,0.32575529530417313,2014,6,19.57132520675659,18.239359016418458,0.6959959555146571,1.40885226147472
2014-06-11,20.65900421142578,20.85709855611484,20.57316360860448,20.71843167520064,182724000,0.28393494751035675,2014,6,19.670780849456786,18.316874313354493,0.7024929730660368,1.4335081657682285
2014-06-12,20.31344223022461,20.716233823111896,20.227601619184878,20.698625062061726,218996000,0.48863220392701834,2014,6,19.752785778045656,18.38440788269043,0.6751244602995402,1.4466419706578941
2014-06-13,20.091136932373047,20.346458938608432,20.003094803351743,20.293632653637285,218100000,0.34336413525668874,2014,6,19.83161449432373,18.44693241119385,0.6120317007894255,1.4515885878396038
2014-06-16,20.29362678527832,20.414684887583928,20.128548470823464,20.141755877879,142244000,0.2861364167604634,2014,6,19.906905841827392,18.515858116149904,0.567895645847411,1.4558987230473248
2014-06-17,20.2672176361084,20.403681316858737,20.20558866038068,20.317840717914606,118904000,0.19809265647805674,2014,6,19.969745635986328,18.58861438751221,0.5318670144297057,1.4505895426285775
2014-06-18,20.289230346679688,20.31344197300112,20.10654323144121,20.30903894316239,134056000,0.2068987415599075,2014,6,20.03349733352661,18.66703296661377,0.48571588246147507,1.4339977101377561
2014-06-19,20.21879768371582,20.315644192359667,20.1043424136342,20.31344267736396,142112000,0.21130177872546696,2014,6,20.091211891174318,18.74406162261963,0.4298868940399593,1.4112084266823801
